PREVMI_AND_HYPERTEN,0,1,All
0,0.3396289486879492,0.36737422697643324,0.7070031756643824
1,0.13939495236503427,0.1536018719705833,0.2929968243356176
All,0.4790239010529835,0.5209760989470166,1.0
